Timesteps_trained,rewards_mean,rewards_std,rewards_max,rewards_min,rewards_median,rewards_25,rewards_75
1000.0,-8.011279096813066,1.3014653916319412,-3.8043570704775753,-11.336088183701301,-8.132330513919017,-9.076725850349481,-7.131549247979007
11000.0,-7.825774721040807,0.6280485195813594,-0.05421114172115037,-12.350874563337806,-7.816639429443104,-8.182741990474373,-7.456486472428426
21000.0,,,,,,,
31000.0,,,,,,,
41000.0,-9.135905988997838,0.5325192576477602,-7.208518033935527,-10.128867132396772,-9.21536829071594,-9.56266381237649,-8.798640548582831
51000.0,-8.17718249771378,1.3121004571029835,-1.4272554179810812,-12.771833787455044,-8.367667215898846,-9.230505045691077,-7.315615220615074
