Timesteps_trained,rewards_mean,rewards_std,rewards_max,rewards_min,rewards_median,rewards_25,rewards_75
4500.0,-5.803135808692547,4.00557536678332,-0.006221347022801638,-16.26544189453125,-5.305516481399536,-8.777868270874023,-2.1813970804214478
4600.0,-5.702621189371869,4.0511680121442035,-0.02878597378730774,-16.267879486083984,-5.004696369171143,-8.733423233032227,-2.0994802713394165
4700.0,-6.964309711667616,2.612958477471556,-0.008380209095776081,-14.669107437133789,-7.272181749343872,-9.005523920059204,-5.14899218082428
4800.0,-5.852426544104889,4.262034315419976,-0.029276201501488686,-16.269392013549805,-4.919030427932739,-9.037811994552612,-2.0272878408432007
4900.0,-5.836343027776107,4.453152288241219,-0.03933601826429367,-16.262487411499023,-4.505141973495483,-9.137670278549194,-1.8371116518974304
5000.0,-5.786526013930794,3.91238955155121,-0.013339635916054249,-16.25114631652832,-5.171184301376343,-8.68145203590393,-2.3706730604171753
5100.0,-7.251378786796192,2.481343584924352,-0.007417638786137104,-14.321495056152344,-7.801629543304443,-9.149256944656372,-5.768868803977966
5200.0,-6.231107655439153,3.699157203404745,-0.0010339881991967559,-16.22711944580078,-6.413170099258423,-8.943198680877686,-2.9267269372940063
5300.0,-6.770267428792641,2.633841901970799,-0.02845536544919014,-14.80111312866211,-6.870429039001465,-8.786633014678955,-4.8856483697891235
5400.0,-6.467239514415549,3.139273875646167,-0.0005145424511283636,-15.508523941040039,-6.591346263885498,-8.862013816833496,-3.879286229610443
5500.0,-6.21709484671764,3.1002194015701057,-0.011168953031301498,-15.414023399353027,-6.239346742630005,-8.655341625213623,-3.7587310671806335
5600.0,-4.9842448360527865,3.9757330683657637,-0.008549493737518787,-16.189552307128906,-3.94518780708313,-7.884096145629883,-1.5270921885967255
5700.0,-6.979011377691105,2.3667047892555955,-0.017931900918483734,-14.492399215698242,-7.122785329818726,-8.805030822753906,-5.421146631240845
5800.0,-5.983719125115828,3.709004078565306,-0.00040219593211077154,-16.21841049194336,-6.39262843132019,-8.829987049102783,-2.583363175392151
5900.0,-5.877895661681093,4.2631503761257425,-0.0004196278750896454,-16.265737533569336,-4.8586108684539795,-8.966622114181519,-2.074776530265808
6000.0,-8.117633271868527,2.050232826180476,-0.014360874891281128,-14.220839500427246,-8.796854019165039,-9.474375247955322,-7.44328498840332
6100.0,-6.56265569808092,4.263846346875095,-0.01436141412705183,-16.268505096435547,-5.535430431365967,-9.773705959320068,-2.803464412689209
6200.0,-5.218562129354058,3.7139563433784737,-0.00212039309553802,-16.107362747192383,-4.413224458694458,-8.053892374038696,-1.9919564127922058
6300.0,-6.942407693392038,2.52986603595439,-0.03354314714670181,-14.967902183532715,-7.078750371932983,-8.894810199737549,-5.2048081159591675
6400.0,-5.655773519879191,3.803932347353397,-7.042950164759532e-05,-16.25625228881836,-5.022654056549072,-8.47338581085205,-2.343931555747986
6500.0,-5.606501644695224,3.650966335540521,-0.0039543770253658295,-15.231152534484863,-4.977694272994995,-8.433282136917114,-2.396963119506836
6600.0,-5.6998624540487075,3.95421020323989,-0.0009079391602426767,-16.269214630126953,-5.272635459899902,-8.675084114074707,-2.11624276638031
6700.0,-6.590834326888109,3.8740674569845166,-0.004158857278525829,-16.248382568359375,-6.136069059371948,-9.279244184494019,-3.3338040113449097
6800.0,-6.226573477848433,4.3544584868486655,-0.02665705606341362,-16.251359939575195,-5.0178916454315186,-9.499893188476562,-2.4058790802955627
6900.0,-6.9396651341860185,2.6336741102551176,-0.014581291005015373,-15.141603469848633,-7.2446441650390625,-9.011510133743286,-5.115180850028992
7000.0,-6.251848752385948,4.4046264097308025,-0.0005862934049218893,-16.269277572631836,-5.072486639022827,-9.612722396850586,-2.418364703655243
7100.0,-7.453545249818149,2.098103789157408,-0.0032308369409292936,-13.277618408203125,-7.8495471477508545,-8.955342531204224,-6.4200358390808105
7200.0,-5.950464591724751,3.742871832797143,-0.0021497930865734816,-16.2617130279541,-5.912015676498413,-8.784442663192749,-2.568994104862213
7300.0,-5.2382682207922455,3.831723367463319,-0.007541151251643896,-16.17164421081543,-4.5972301959991455,-8.006871223449707,-1.862493485212326
7400.0,-5.8443669335070885,3.351148323784344,-0.0015404026489704847,-15.642417907714844,-5.483274459838867,-8.499080419540405,-3.0269611477851868
7500.0,-6.688608813438052,2.607177211590865,-0.004945527762174606,-14.403759956359863,-6.822737455368042,-8.77742886543274,-4.817235946655273
7600.0,-6.568754426508397,4.334440694639866,-0.019200928509235382,-16.255878448486328,-5.546578407287598,-9.955379962921143,-2.6856701970100403
7700.0,-6.115294024716224,4.247218017151381,-0.011755379848182201,-16.259620666503906,-5.218505144119263,-9.19438099861145,-2.3024272322654724
7800.0,-5.927330883057724,3.5813421035575534,-0.0009316245559602976,-14.445106506347656,-6.628983497619629,-8.961843490600586,-2.5512750148773193
7900.0,-5.327926646035071,3.995638882840606,-0.015077115036547184,-16.261343002319336,-4.431623935699463,-8.172688722610474,-1.8905078768730164
8000.0,-5.5344777685733515,4.039018377576841,-0.010155201889574528,-16.254150390625,-4.684169054031372,-8.444052934646606,-2.0781599283218384
8100.0,-5.647580634389492,3.6384756191966674,-0.004011518321931362,-16.237327575683594,-5.287739276885986,-8.399258613586426,-2.493075430393219
8200.0,-6.447633449115651,4.36235448688199,-0.00196910765953362,-16.264450073242188,-5.3594651222229,-9.819349527359009,-2.5606430768966675
8300.0,-5.380357860045275,3.929522819912085,-0.004551452584564686,-16.254682540893555,-4.590029001235962,-8.36091923713684,-1.9135219156742096
8400.0,-6.265869599048421,3.3560123608085224,-0.009560915641486645,-16.22021484375,-6.370640993118286,-8.670678615570068,-3.6008607149124146
8500.0,-5.407780815369528,4.153530953126309,-0.0002838779764715582,-16.263463973999023,-4.404253721237183,-8.406668901443481,-1.8447377383708954
8600.0,-5.27524102509662,3.6844922157413835,-0.00253041903488338,-16.25020980834961,-4.656890153884888,-7.987451076507568,-2.2513879537582397
8700.0,-5.700552273230022,4.1700837874115555,-0.007289135362952948,-16.259103775024414,-4.677000999450684,-8.792389631271362,-2.0805001854896545
8800.0,-5.84673043300407,2.9089679746157358,-0.013049126602709293,-13.942992210388184,-5.426513910293579,-8.143701553344727,-3.44843852519989
8900.0,-5.4762117563885635,4.118628280767749,-0.009868179447948933,-16.269031524658203,-4.284738302230835,-8.447933673858643,-1.999036431312561
9000.0,-6.8634950185285994,4.26841242636787,-0.0015577479498460889,-16.267488479614258,-5.806802034378052,-10.198978424072266,-3.105461359024048
9100.0,-5.961350226241641,4.233818310492862,-0.0016805600607767701,-16.268352508544922,-4.994386911392212,-8.996381044387817,-2.234965145587921
9200.0,-5.971669164204038,3.313910961908079,-0.008790882304310799,-16.259061813354492,-5.894232749938965,-8.440474033355713,-3.1622855067253113
9300.0,-4.9873516439585375,4.225375991698695,-0.00020624432363547385,-16.246654510498047,-3.5969918966293335,-7.953598737716675,-1.4102905690670013
9400.0,-5.656254981036344,4.218281480392959,-0.0024237781763076782,-16.269338607788086,-4.580513954162598,-8.67940616607666,-1.9513638019561768
9500.0,-6.075432432251983,3.7498976042367334,-0.014155661687254906,-16.07364845275879,-5.736562728881836,-8.643222332000732,-2.8341588377952576
9600.0,-6.8532058876367286,4.2481367183113425,-0.008632123470306396,-16.26919174194336,-5.911506175994873,-10.155412197113037,-3.083049178123474
9700.0,-4.691448280380768,3.880132395829032,-0.00037644137046299875,-15.642830848693848,-3.5816073417663574,-7.45339298248291,-1.333743929862976
9800.0,-5.938020859911339,4.500130192417686,-0.006514673586934805,-16.26055145263672,-4.759916305541992,-9.32986068725586,-1.878759741783142
9900.0,-5.2095777330848385,3.795850331222122,-0.0036462864372879267,-16.17098045349121,-4.3261494636535645,-8.020503520965576,-2.0031089186668396
10000.0,-5.218640457479097,3.385088418938048,-0.001230576541274786,-14.255315780639648,-4.629009485244751,-7.905503988265991,-2.3102720975875854
10100.0,-5.06034086822602,3.827107301889203,-0.005039595998823643,-15.840950012207031,-4.188760280609131,-8.035481929779053,-1.6730921566486359
10200.0,-5.807932695591793,4.094064217035292,-0.0008495596121065319,-16.26007843017578,-5.0963075160980225,-8.78989315032959,-2.2334981560707092
10300.0,-5.918568017899059,4.083110132989036,-0.018623976036906242,-16.26197624206543,-5.174418926239014,-8.911539316177368,-2.301329731941223
10400.0,-5.8627586760245265,4.137527883465174,-0.010892764665186405,-16.26258659362793,-4.785581111907959,-8.747156620025635,-2.4696518778800964
10500.0,-5.2413811056735,3.525747665767562,-0.023561839014291763,-15.197649002075195,-4.590817928314209,-7.923409104347229,-2.192923665046692
10600.0,-5.3679268804771825,3.888947074221695,-0.022519486024975777,-16.2690372467041,-4.493451118469238,-8.174259662628174,-2.002844452857971
10700.0,-6.334776190029085,2.719417986772274,-0.001565256854519248,-13.532463073730469,-6.633881568908691,-8.409382104873657,-4.305399537086487
10800.0,-5.401646011182386,3.1152027193839382,-0.004430769942700863,-13.559895515441895,-4.7812159061431885,-7.845958590507507,-2.812538802623749
10900.0,-7.288513523877389,2.1433490220018436,-0.0021959433797746897,-14.203920364379883,-7.4975669384002686,-8.820947647094727,-6.04807186126709
11000.0,-4.588990709181782,3.749311481361409,-0.01141272857785225,-14.850361824035645,-3.3757174015045166,-7.319135546684265,-1.3699704706668854
11100.0,-5.657448828419485,3.4343822205223473,-0.0030180509202182293,-15.409811019897461,-5.003374099731445,-8.320247173309326,-2.8460259437561035
11200.0,-5.6454111892951655,3.25762384232767,-0.008209072053432465,-14.874276161193848,-5.5844926834106445,-8.137251138687134,-2.935961365699768
11300.0,-5.25284479844498,4.3470178150023955,-0.0030780211091041565,-16.26052474975586,-3.98984432220459,-8.362899541854858,-1.4176224172115326
11400.0,-5.336361833967827,3.4352232246800547,-0.027896592393517494,-15.000717163085938,-4.843080520629883,-7.885860443115234,-2.44134521484375
11500.0,-4.895781096561509,3.4768294110307822,-0.0024586874060332775,-13.994107246398926,-4.034900188446045,-7.629877686500549,-1.8751424551010132
11600.0,-5.928127639216371,2.861927896559939,-0.015715794637799263,-13.297724723815918,-5.903593301773071,-8.093652486801147,-3.5736422538757324
11700.0,-6.584593425351731,2.775870042516998,-0.0005496079102158546,-15.222046852111816,-6.464917898178101,-8.746624946594238,-4.4898598194122314
11800.0,-4.701829873901582,3.998773707884113,-0.002684839302673936,-15.697624206542969,-3.4283299446105957,-7.556807160377502,-1.2393140494823456
11900.0,-5.942320439515356,2.841999757757503,-0.00034232623875141144,-13.935672760009766,-5.618044376373291,-8.23605751991272,-3.5893329977989197
12000.0,-5.110177549172007,4.0871393004853,-0.01038449164479971,-15.42739486694336,-3.720164179801941,-7.993050813674927,-1.6414907276630402
12100.0,-5.920215198011324,3.230907675009416,-0.012353000231087208,-15.1328125,-6.419820308685303,-8.221245527267456,-3.3394035696983337
12200.0,-5.853462162078137,4.036252950518993,-0.0008966255118139088,-16.260622024536133,-5.222547769546509,-8.661890268325806,-2.2991673350334167
12300.0,-5.747535619837418,3.0360291364346894,-0.020994963124394417,-13.96481990814209,-5.095889329910278,-8.151448965072632,-3.136788845062256
12400.0,-5.9106480474649,3.7099993271391027,-0.000563831883482635,-16.269298553466797,-5.7615766525268555,-8.364145517349243,-3.148217797279358
12500.0,-5.346135105004906,3.5996830946977445,-0.01625913754105568,-15.844645500183105,-4.714011907577515,-8.033749341964722,-2.303810715675354
12600.0,-6.424315765417848,2.5408133737428122,-7.090045983204618e-05,-13.112397193908691,-6.429489374160767,-8.516762733459473,-4.407204627990723
12700.0,-6.424654434109945,2.6452094108922193,-0.014193041250109673,-13.279459953308105,-6.706313610076904,-8.531424045562744,-4.5308533906936646
12800.0,-5.070724138512369,3.962760479566425,-0.013127981685101986,-15.12117862701416,-3.844774603843689,-7.943825364112854,-1.661298543214798
12900.0,-5.221596286031604,3.147359757216176,-0.058185212314128876,-13.483807563781738,-4.453130006790161,-7.704970002174377,-2.452983021736145
13000.0,-4.837261053159245,3.4939219573909335,-0.0009236891637556255,-14.52834701538086,-4.138315916061401,-7.54643177986145,-1.7786624431610107
13100.0,-5.3197559122688665,3.9005615413361117,-0.0004891852731816471,-16.216501235961914,-4.350660800933838,-8.11514925956726,-2.058664381504059
13200.0,-6.111869215045886,2.8478143308987,-0.0006042657769285142,-13.90357494354248,-5.8505003452301025,-8.383418083190918,-3.901775062084198
13300.0,-6.396517721901834,2.725709069690471,-0.03069770336151123,-13.588911056518555,-6.777183294296265,-8.511586904525757,-4.253766417503357
13400.0,-5.314229477678798,3.416911151795722,-0.029190873727202415,-14.982994079589844,-4.7552170753479,-7.989182472229004,-2.3420859575271606
13500.0,-5.148263508192543,4.226648851013606,-0.00702009117230773,-16.26405906677246,-3.903907060623169,-8.15799331665039,-1.4777871072292328
13600.0,-5.196925287040183,3.3411819398371003,-0.0031163031235337257,-13.326203346252441,-4.7786149978637695,-7.858359694480896,-2.2784183621406555
13700.0,-5.820870453070139,3.444303473520369,-0.001133616897277534,-15.617382049560547,-5.572789192199707,-8.547177076339722,-2.8521870374679565
13800.0,-6.497630189341144,2.4826137867652376,-0.002679403405636549,-13.105398178100586,-6.666586637496948,-8.46811842918396,-4.588520407676697
13900.0,-5.2664421073265375,4.102153055670025,-0.012680022045969963,-16.238330841064453,-4.28560471534729,-8.247963666915894,-1.632473200559616
14000.0,-6.7026546101151965,2.461979369990206,-0.010330842807888985,-14.115278244018555,-6.684342622756958,-8.65528392791748,-4.863359808921814
14100.0,-5.153749219645373,4.249894253848006,-0.028980489820241928,-16.2122859954834,-3.755674958229065,-8.166760444641113,-1.4967069625854492
14200.0,-6.116544962183665,4.203718830077416,-0.0056131440214812756,-16.254409790039062,-4.9140448570251465,-9.111854076385498,-2.592199385166168
14300.0,-5.289068310163915,3.2662994562575642,-0.02465393766760826,-14.38676929473877,-4.681243181228638,-7.8676804304122925,-2.475492238998413
14400.0,-4.658822311497898,3.8132440705973507,-0.0017883994150906801,-14.93309497833252,-3.580089807510376,-7.466334342956543,-1.2961342930793762
14500.0,-5.7864737940421325,3.0822050752483428,-0.017425328493118286,-14.265876770019531,-5.114844560623169,-8.241501092910767,-3.259851396083832
14600.0,-6.044256325547351,2.661713305397695,-0.007200408726930618,-12.720154762268066,-6.013574838638306,-8.192142248153687,-3.9113353490829468
14700.0,-5.49972560077752,3.251463726800466,-0.006837350316345692,-14.260305404663086,-5.264324903488159,-8.000906705856323,-2.731273353099823
14800.0,-5.376252258164901,3.0075766024855493,-0.0018565906211733818,-12.719646453857422,-4.840951919555664,-7.778612494468689,-2.924727499485016
14900.0,-4.954973482542113,3.83809918873762,-0.020739158615469933,-15.635689735412598,-4.00020694732666,-7.786269307136536,-1.5915391147136688
15000.0,-5.905755077970395,2.7173324141113144,-0.0007639417890459299,-12.960923194885254,-5.673931121826172,-8.082823753356934,-3.8112006187438965
15100.0,-5.543513339643553,3.6355678982715562,-0.002590232528746128,-15.804244995117188,-5.3625078201293945,-8.382240533828735,-2.3666780591011047
15200.0,-4.5746955648584295,3.5842990822605683,-0.02569376304745674,-14.409600257873535,-3.4754198789596558,-7.235469698905945,-1.546097755432129
15300.0,-5.122835766995279,3.2321931983462684,-0.003957582172006369,-13.136584281921387,-4.5792412757873535,-7.71526312828064,-2.3595317602157593
15400.0,-4.764532314462285,3.9065387953833555,-0.0005812680465169251,-15.498270988464355,-3.6943503618240356,-7.725670337677002,-1.3080570697784424
15500.0,-5.037958243380859,4.023784128593456,-0.02349850721657276,-15.951111793518066,-3.854827642440796,-7.892229080200195,-1.5573453605175018
15600.0,-5.886194381528255,3.0078180998625426,-0.0007798448204994202,-13.64579963684082,-5.9708640575408936,-8.327221155166626,-3.467276930809021
15700.0,-6.165588085642929,2.7125254369181286,-0.0001490452268626541,-12.918305397033691,-6.316573858261108,-8.352589845657349,-4.026004910469055
15800.0,-4.672542414714791,3.7426529963503046,-0.0014678901061415672,-14.339903831481934,-3.7470266819000244,-7.530583143234253,-1.4696888625621796
15900.0,-5.374739227636578,3.8754462109809036,-0.004232484847307205,-16.223066329956055,-4.739457368850708,-8.277013063430786,-1.9070465564727783
16000.0,-6.1061980285964905,2.685807636690941,-0.049489982426166534,-13.097380638122559,-6.030063629150391,-8.192071914672852,-3.898031711578369
16100.0,-5.212316470510699,3.980345181637779,-0.013916406780481339,-15.21692943572998,-3.9571619033813477,-8.074838638305664,-1.8052459359169006
16200.0,-5.158262371478975,3.371956006242182,-0.021997766569256783,-14.221107482910156,-4.740407466888428,-7.7500221729278564,-2.1813193559646606
16300.0,-6.192821848580428,2.4872710874963055,-0.016744444146752357,-12.667409896850586,-5.918676376342773,-8.189346551895142,-4.32297158241272
16400.0,-4.5968532360319045,3.3833288202330825,-0.04917657747864723,-13.566447257995605,-3.5952200889587402,-7.234334468841553,-1.596099615097046
16500.0,-5.80571157287478,3.087820615901978,-0.002647411311045289,-13.25629997253418,-5.98459792137146,-8.310685873031616,-3.360839068889618
16600.0,-5.5799034856126415,2.983321403202059,-0.0034940855111926794,-13.828268051147461,-5.197096586227417,-7.955880761146545,-3.2018661499023438
16700.0,-5.258430449606059,3.1875133828212743,-0.0010749035282060504,-13.275007247924805,-4.450381755828857,-7.73650062084198,-2.510586678981781
16800.0,-4.883101476208074,3.302838589248231,-0.0016626932192593813,-13.201268196105957,-4.289427995681763,-7.4429062604904175,-2.1110446453094482
16900.0,-4.70678828279674,3.897610701860718,-0.026823468506336212,-14.46757698059082,-3.374131917953491,-7.479147434234619,-1.3203435242176056
17000.0,-5.659896355893835,3.164275649605485,-0.010287760756909847,-14.035350799560547,-5.775328636169434,-8.18708086013794,-3.026936709880829
17100.0,-5.3213218400178475,3.0209668140406376,-0.021433575078845024,-12.64910888671875,-4.734261989593506,-7.593571782112122,-2.7666634917259216
17200.0,-4.784786685641016,3.4498844803053004,-0.006180373951792717,-13.546037673950195,-3.703999638557434,-7.3626604080200195,-1.759040504693985
17300.0,-4.879720860163495,4.063054212191161,-0.013698250986635685,-14.99831485748291,-3.4274399280548096,-7.752936005592346,-1.3947877883911133
17400.0,-6.609668505356734,2.527898527867524,-0.0005489698378369212,-12.615015029907227,-7.033611059188843,-8.52816891670227,-5.1642667055130005
17500.0,-5.264315122113144,3.5211284781266925,-0.0055114212445914745,-14.369964599609375,-4.914969205856323,-8.078853845596313,-1.9696048200130463
17600.0,-5.961712521043979,2.8775303484980768,-0.006176097318530083,-13.048612594604492,-6.339308261871338,-8.083523273468018,-3.771556556224823
17700.0,-5.162758186787087,3.2655281950761657,-0.006043267901986837,-13.310197830200195,-4.970716953277588,-7.792220711708069,-2.183549702167511
17800.0,-5.675171400607191,2.876102400282348,-0.007930823601782322,-13.102165222167969,-5.17546534538269,-7.947960138320923,-3.388628602027893
17900.0,-5.818559890158847,2.9614692849693327,-0.058649107813835144,-13.844904899597168,-5.818506479263306,-8.149263381958008,-3.4907113909721375
18000.0,-5.024292077595554,3.7143317693582842,-0.00021301399101503193,-14.936258316040039,-4.0946455001831055,-7.823162794113159,-1.8721046149730682
18100.0,-5.4528022429285805,4.210354826640647,-0.00041152426274493337,-16.262357711791992,-4.306546688079834,-8.423418521881104,-1.832477480173111
18200.0,-6.1895854395587,2.385465416707005,-0.0163480993360281,-13.087825775146484,-5.850030183792114,-8.099246501922607,-4.397012710571289
18300.0,-6.109778756977571,2.7989098787032543,-0.005552571266889572,-12.779544830322266,-6.322352647781372,-8.283615589141846,-3.80973744392395
18400.0,-4.402949818695337,3.602838346101682,-0.0044066160917282104,-14.281750679016113,-3.3201109170913696,-7.110882997512817,-1.2719351053237915
18500.0,-5.1736107637369075,3.4983667948790074,-0.010062908753752708,-14.736525535583496,-4.337884902954102,-7.874327063560486,-2.2509448528289795
18600.0,-5.584852849887567,2.9054640498971716,-0.0029697935096919537,-12.751259803771973,-5.188859462738037,-7.921153545379639,-3.238798499107361
18700.0,-5.409242981572496,3.2825462154803606,-0.005662654060870409,-13.496922492980957,-5.421476364135742,-7.968532204627991,-2.543819844722748
18800.0,-5.738738079794124,2.884328762470996,-0.02329092286527157,-12.698653221130371,-5.683164358139038,-8.110777139663696,-3.1990773677825928
18900.0,-5.240256492468848,3.952125596725609,-0.0007077500922605395,-15.396899223327637,-4.133397579193115,-8.16947340965271,-1.8759587407112122
19000.0,-5.238567604430393,3.0945665026252773,-0.053684331476688385,-13.276198387145996,-4.569106101989746,-7.705115437507629,-2.5293354988098145
19100.0,-5.8108418019332575,2.6619646305774194,-0.0006335936486721039,-12.520977020263672,-5.544597864151001,-7.952131509780884,-3.549991726875305
19200.0,-5.422409363793756,3.029867370782461,-0.00016110844444483519,-12.881904602050781,-5.036112546920776,-7.865274786949158,-2.94708514213562
19300.0,-5.7614543072241595,2.71622529068198,-0.002062608255073428,-12.601396560668945,-5.479954957962036,-7.912340044975281,-3.5019097328186035
19400.0,-5.599018239360117,2.893664920154047,-0.022283632308244705,-12.85852336883545,-5.145376205444336,-7.9194512367248535,-3.282781958580017
19500.0,-5.061387663963717,3.1616758734158275,-0.005778368562459946,-13.436043739318848,-4.3385491371154785,-7.528517961502075,-2.469291627407074
19600.0,-5.284215753483213,3.1213549846220157,-0.02316361479461193,-13.237968444824219,-4.855803728103638,-7.746561884880066,-2.7913553714752197
19700.0,-5.714608203059901,2.7398416072557197,-0.015188985504209995,-12.991167068481445,-5.227123498916626,-7.909960627555847,-3.4050968289375305
19800.0,-4.973116781464964,3.530083756228205,-0.04731838405132294,-15.026498794555664,-4.465150833129883,-7.687087535858154,-1.6809347569942474
19900.0,-4.677533946698904,3.420439727322737,-0.034992676228284836,-13.395418167114258,-3.884906530380249,-7.386992692947388,-1.675272911787033
