Timesteps_trained,rewards_mean,rewards_std,rewards_max,rewards_min,rewards_median,rewards_25,rewards_75
100.0,-8.326088605477004,0.8636930556539916,-4.494729986971261,-10.687701676284137,-8.353374499386828,-8.972622633308731,-7.708225630135867
200.0,-6.696004558886448,4.19254052396896,-0.0014732716895668324,-16.272302932019343,-6.166052715395535,-9.693880150710577,-3.2379463557029258
300.0,-9.24379937075896,0.5343793595910419,-0.5440568599922332,-11.831305109461105,-9.33592561000606,-9.611624232191705,-8.967250175549035
400.0,-7.834206336631876,1.9993636159394756,-0.013630033707155608,-16.215199397118482,-8.200984479834183,-9.172354032413534,-6.995286168336458
500.0,-8.253906879932083,3.926705122435613,-0.451233162681129,-16.268221621994282,-7.831192449608651,-11.500567057791296,-4.523416234724131
600.0,-8.40822494402821,1.291100602019878,-0.6097379603650035,-15.615453671502971,-8.647409331397332,-9.368893194184198,-7.694167084148864
700.0,-8.343226421864768,3.891911544740492,-0.013450294447569395,-16.27093330282211,-7.9049245256118725,-11.57162443808844,-4.595758112286119
800.0,-8.455894429455238,0.949681330928286,-5.476433737312844,-10.57208786247633,-8.520309016438116,-9.262567580308374,-7.719791411950523
900.0,-9.417883922827555,0.502338088506967,-0.05384946305489495,-15.2174316959995,-9.503193614112302,-9.70779737721274,-9.232124776298155
1000.0,-8.600492727431,1.4956055847764715,-0.3027134293653994,-15.075505568292577,-8.894324046362186,-9.218396278312124,-8.54378607742404
1100.0,-9.024053064642946,0.6089023824937444,-1.0417398665773188,-12.77872281502582,-9.092951255915658,-9.47488428138021,-8.654300967808728
1200.0,-8.292807798487503,1.1040816528016377,-4.2325596932032,-11.115148357594565,-8.395944531716086,-9.195433842172548,-7.5208210232201065
1300.0,-7.670089213286241,0.8755106192715397,-1.2709547683906854,-12.470333790869073,-7.653095357366404,-8.227176114170916,-7.07866250524599
1400.0,-7.912300175664726,1.239816381413205,-0.7543621859318581,-13.019819225825046,-7.8233620594534905,-8.840151915010626,-6.905279987883383
1500.0,-8.969600532763067,0.6662999339141189,-3.036205628605963,-10.93695470985311,-9.057232933683558,-9.521465353743345,-8.514124335676183
1600.0,-7.5356601297500445,1.6330705855656746,-4.136280404854386,-10.239008251594305,-7.590528181917213,-9.120714247614568,-6.0121161644635555
1700.0,-7.4833251176423135,0.702341837485722,-5.012980880974726,-10.461870827092534,-7.476915141286755,-7.9646387121771385,-6.99576216038672
1800.0,-8.344217436026216,1.2714557534942417,-3.3973258157093693,-11.907858291967182,-8.537575601497032,-9.348272020805382,-7.513918034881513
1900.0,-9.119018096584846,0.7696472747338671,-0.39351298744985025,-16.241070875141148,-9.246152603443893,-9.592643151621544,-8.819069571661608
2000.0,-7.472873147543044,0.36274539155571084,-3.3286655048709157,-10.762166440301478,-7.4746518996903095,-7.6805914295922015,-7.262395590762949
2100.0,-9.42923948149983,0.3677870664978529,-3.9043588823861093,-10.207658685163278,-9.506189318537313,-9.709956728396595,-9.232420443586495
2200.0,-9.12633342897606,0.7168656896119739,-3.734362118381021,-10.525582581237446,-9.298600778123715,-9.61157953911625,-8.852332275994833
2300.0,-8.943836653009493,0.9668759950160618,-0.21538994469930023,-15.863562141372666,-9.103314609203458,-9.50367546800716,-8.616963056459662
2400.0,-7.593648879660487,0.2596927768507308,-6.7579280127798125,-8.938090361808834,-7.566256190871295,-7.752212884444583,-7.420811747987272
2500.0,-8.883287645652311,0.7162500126499539,-6.031833930727806,-10.532264492057536,-8.988120428386042,-9.466017496533496,-8.406285370973771
2600.0,-9.276392660374281,0.47593427861611154,-6.504373591710053,-10.207108344417112,-9.368786929622175,-9.65737175888487,-8.992536201508425
2700.0,-7.468465523689168,0.4637177284889442,-0.6066746303684663,-12.52195019783047,-7.471880174090403,-7.74922105485351,-7.188857612453829
2800.0,-8.103884095622787,0.2829556089016057,-7.2143285098850605,-9.853414786621487,-8.10647618786103,-8.29129731901336,-7.903700657338239
2900.0,-8.448707245630485,1.052076064814861,-2.250989071434111,-11.821839051821874,-8.612688885679368,-9.281155022075794,-7.818634727418548
3000.0,-8.339378811033173,0.6305437586157362,-0.25381037742163143,-11.9108319572973,-8.360096071815509,-8.737703190742213,-7.9684819781896365
3100.0,-7.465587498540204,1.6995179884662939,-0.07087288560163765,-15.12676732359316,-7.271594195127345,-8.831732716373384,-6.070425767842108
3200.0,-7.198007609545756,2.05630589337341,-1.7213432764244152,-11.496666091929335,-7.515658346188379,-8.993380821196457,-5.404938001834541
3300.0,-8.92097699512179,0.7788223854251097,-0.20032800716118576,-12.515818201850964,-9.046971447673737,-9.510099849900643,-8.482003388107628
3400.0,-8.314703192557179,3.9091418571220915,-0.3885469126339482,-16.26946674402809,-7.902507830543263,-11.55579324240588,-4.561802819230558
3500.0,-8.812981870177836,0.500892063695722,-1.343254125957752,-11.767227525005389,-8.797656973278754,-9.135287916484078,-8.493097957260822
3600.0,-8.386758341992895,0.6002818147965218,-5.3250438689472555,-10.430442169520035,-8.371124039314164,-8.779309737067585,-7.989159175022964
3700.0,-8.238864765471428,1.1547356493467926,-1.5309930398819003,-12.240664325177557,-8.348290440108823,-9.186065234592894,-7.421431968444681
3800.0,-8.321938996388576,3.9014422391463683,-0.37247655601394347,-16.27020780612286,-7.87595993359985,-11.536798137197398,-4.585728820481441
3900.0,-8.622516857985865,0.7525507925386731,-2.677904692706651,-12.400004203582265,-8.64526619259415,-9.203971428640308,-8.11084117182467
4000.0,-8.365426104618132,3.875774282302137,-0.8307726280050742,-16.272324874398993,-7.934245459202566,-11.595483981643047,-4.641972112871861
4100.0,-8.51591874242489,0.8722411358703249,-2.9630165496672807,-11.751060903976736,-8.523523637710634,-9.131829497733728,-8.028564309832994
4200.0,-8.878576277910694,0.7971205558307453,-5.225041806296891,-10.48229862947614,-9.039510975680258,-9.514939737925257,-8.3757916201405
4300.0,-7.466910742227509,0.3441978275355884,-4.681617401383151,-10.224465437876319,-7.463643075811211,-7.610436713011484,-7.313549278085265
4400.0,-7.747025714908805,0.4782958482749301,-2.598326468734613,-10.688934789832192,-7.735026735743301,-8.035874060130254,-7.44931468726949
4500.0,-7.479877547587902,0.6740381681391321,-0.49248085376367895,-14.474912859926471,-7.51938288466104,-7.768426207023499,-7.260002441376542
4600.0,-7.42752933638378,2.1352096159542056,-0.38335131287944013,-15.509170005825174,-7.6681022068861395,-9.063198134069493,-6.0579140295827525
4700.0,-8.502980750004923,0.511099387012448,-0.1574951674555403,-12.58419481571963,-8.51079292855536,-8.794274777403194,-8.212421425188337
4800.0,-7.559952961664136,1.3467813186926076,-2.2263290297098592,-12.10750799104152,-7.586603587430263,-8.612151326582737,-6.55662963886913
4900.0,-6.7924151585298675,2.5125606966300826,-0.029128349866919975,-15.467191779792042,-6.334639554539968,-8.814106594221228,-4.6988922164862394
5000.0,-8.517980589289285,0.7200508832587178,-0.835843239533226,-12.80020031467301,-8.533607659943264,-8.997382781615713,-8.084238724963232
5100.0,-8.385927585281463,3.8667208112183795,-0.3535374047415943,-16.272757816861482,-7.956330700182331,-11.580038898801963,-4.673646922641224
5200.0,-7.46861919532826,0.6697176022647005,-0.0849653096600792,-14.275034056361376,-7.4759025203584715,-7.831108854963449,-7.153645260699937
5300.0,-7.909996809532889,1.2040529816332155,-0.060516173935141214,-13.049811642511953,-7.982758842208096,-8.897022789539086,-7.031141148794553
5400.0,-6.6083707173772215,2.6876327834692137,-0.04479490595304624,-15.007487188106003,-6.467330075110235,-8.618298455632695,-4.355295005138261
5500.0,-7.583186507210913,0.7815361980814958,-2.541468826082889,-10.74987535670291,-7.572927438457808,-8.096422526922591,-7.072562572599989
5600.0,-5.528521739321099,4.089156792915978,-0.004670137423540714,-16.268383733517492,-4.833025986087906,-8.433075319027125,-1.9580561767615998
5700.0,-8.388584133759375,3.8643712482947827,-0.014518064088569482,-16.271252024711067,-7.941316519783423,-11.572791679980657,-4.657390961122903
5800.0,-7.78933953449383,1.5601487662304325,-1.3395089644275653,-13.094046518832052,-7.969881765595323,-9.019885185493429,-6.724327723882103
5900.0,-7.489502036133851,1.6499934778295755,-3.24476145013715,-10.914389816436731,-7.657146791149355,-8.866402138888304,-6.261906802962185
6000.0,-8.185843506022238,1.303469274798719,-1.6478949114616108,-12.03976034407622,-8.256304137031481,-9.190940955251742,-7.380417738064409
6100.0,-7.5992483966850966,0.42750724985472843,-6.303681193660299,-9.920227856561896,-7.577633816005286,-7.858322916333555,-7.3137486576965784
6200.0,-8.084446448839596,1.2256461148461897,-2.8363549551587766,-12.705432830462918,-8.185970317913032,-8.955250207457057,-7.385071208621504
6300.0,-8.116694083291756,4.016999838389645,-0.14007954295331393,-16.272392123597243,-7.62205102064217,-11.43656429957613,-4.359821770808623
6400.0,-6.799952448951405,2.2924549216118595,-1.1327231223695935,-12.326947596545358,-6.957841450629278,-8.52425940775086,-5.1591567707965424
6500.0,-8.87309526520726,0.8010628870846112,-0.26805973344712075,-14.063172403699385,-8.983308474791023,-9.47392501070877,-8.398919505756176
6600.0,-9.438865828044625,0.46250260296349327,-0.4183244985402151,-11.726057382742013,-9.513804692804724,-9.714419300137457,-9.255746087320324
6700.0,-8.464150932215695,1.5108098586227816,-0.16176947590131918,-14.176710417600733,-8.91156059045784,-9.342223292590408,-8.352153754968999
6800.0,-8.241251709337801,1.285569296588812,-4.586255191339314,-10.332554211437655,-8.583926703686622,-9.345770577098305,-7.194165079373835
6900.0,-9.506839389883563,0.2690061996013745,-7.445792036449443,-10.028318078715886,-9.555833085618893,-9.721221104021538,-9.339445649478119
7000.0,-7.543605416850886,0.28804100325100096,-5.735483226947877,-9.310476518229946,-7.519787948506256,-7.716168401938292,-7.355440581709161
7100.0,-6.874668377138485,2.251612052211322,-0.029440758675465254,-14.574442866665606,-7.121198760160944,-8.74471396201004,-4.915446007656018
7200.0,-8.76129142484924,0.9400729260173396,-0.010006254290305362,-14.750080209622483,-8.840868917244418,-9.412146758749552,-8.268011618593256
7300.0,-8.393237179040558,3.86142205026786,-0.04749928356541655,-16.27334566424395,-7.972171318736788,-11.59097226658081,-4.683694257170313
7400.0,-7.847278548722241,1.5689192351352665,-1.3821902972126525,-12.047149306271622,-8.091031458901778,-9.131736425119662,-6.79425139899865
7500.0,-7.62446976116446,0.3779791240729725,-0.9858261074776132,-12.119791427448805,-7.604096705185632,-7.822111918100425,-7.4050645756986215
7600.0,-8.239891926648424,0.9832666461667284,-2.3654322486972688,-12.181611740647293,-8.348150646477697,-8.92175431357809,-7.693757612981488
7700.0,-8.41209046435801,0.8137542654355121,-0.7089605371891198,-13.536292594353075,-8.421197831925726,-9.002615945532899,-7.877564160244819
7800.0,-7.170436987238476,1.7003368834581538,-0.7602668538905714,-12.322421617736168,-6.890433523166064,-8.492635348437611,-5.80520856504474
7900.0,-7.839489101284315,1.3295132187570224,-4.400683172989701,-10.577255255155857,-7.9354825988100615,-8.950295131691693,-6.853448726903328
8000.0,-7.92862852466638,3.9183809192577366,-0.14073508901039902,-16.271550747933272,-7.419633740748748,-10.945508748854177,-4.418425202218156
8100.0,-7.125824203737792,2.441399585475668,-0.3791473831885606,-15.448351800339589,-7.255930283942631,-9.021712338748227,-5.315576468193624
8200.0,-7.57569333641852,1.4124889743448874,-2.4167447453396242,-11.536470990168104,-7.714586385242623,-8.486556732993328,-6.813840842967901
8300.0,-6.634382645381022,2.35106349829841,-2.7045783921756668,-12.576481716182077,-6.077374245891331,-8.526978180132629,-4.595094773719035
8400.0,-7.8298839743948365,1.0212403402984411,-4.524229098463165,-10.415528116251647,-7.786140006144851,-8.582694832341815,-7.0824640762186135
8500.0,-7.652181979154861,1.0348634653449886,-4.011398236971443,-10.500333597286645,-7.628160460359698,-8.395833852223603,-6.933780967405993
8600.0,-7.993734224991887,0.6328397667794234,-6.2536704715492295,-10.096715860052292,-7.930594187057672,-8.399952095161574,-7.545948763142073
8700.0,-8.515644932497223,0.795447170866577,-2.3353215530640994,-12.253414845627539,-8.493221862773549,-9.146634218360475,-7.9282670057525095
8800.0,-8.855015244248804,0.6239773405309026,-0.7946707844267433,-12.062321555180125,-8.891246324142983,-9.302613065914539,-8.469732161438252
8900.0,-7.303081542690617,1.7547038494051626,-1.7108568638282982,-11.68774698169622,-7.47915822896303,-8.711742153353713,-6.137260970002277
9000.0,-9.083927733971839,0.6786476481510076,-0.07682264258250797,-13.412880567834264,-9.19339960477927,-9.54358526524051,-8.769636587096809
9100.0,-8.228851147999677,0.4427520763636197,-2.054488478261305,-11.098354488754342,-8.223129952633457,-8.507650367798998,-7.941952122397606
9200.0,-7.464584336700558,1.648929999479879,-2.9997849635164813,-10.607117973922207,-7.650398108416272,-8.78632753683769,-6.296020231803823
9300.0,-6.592259287362979,2.7482560383471832,-0.1417447367127861,-16.023810787309596,-6.09784571055468,-8.818220871210155,-4.349052572117159
9400.0,-8.845864703718895,0.7862977300800503,-5.116949484541318,-10.342917032075219,-8.997497434705085,-9.490571341130536,-8.324866154965104
9500.0,-7.4819141322347855,0.6438460375966663,-1.95960284776372,-11.552847229259985,-7.483017101271233,-7.849169034219291,-7.1232287401342855
