Timesteps_trained,rewards_mean,rewards_std,rewards_max,rewards_min,rewards_median,rewards_25,rewards_75
1000.0,-8.008467525784017,1.5426453504879145,-2.45720376205561,-12.79640616711714,-8.164613007313715,-9.226172142864826,-6.947649615339043
11000.0,-7.627131878003565,1.0912597635028896,-2.5067740828141742,-10.978140457075007,-7.621069684425477,-8.433513249096112,-6.848351594023568
21000.0,-6.8827534538668855,2.3801758768818457,-0.09636336425360631,-15.950241895254793,-6.573292931420683,-8.69479173915661,-5.125497697928153
31000.0,-7.7047807949580704,0.7645499005058269,-0.6991137234937477,-14.428522009960838,-7.6733033536543465,-8.069626246634366,-7.332567413957765
41000.0,-7.698655060338427,1.7374749409157983,-1.9290738423114613,-13.003591957898813,-7.913839229931147,-9.09058271103053,-6.457764278219173
51000.0,-7.199838979991855,1.9206637652745002,-1.0336284837610448,-12.739366757175814,-7.2408053069307385,-8.751588607248236,-5.455027790301894
